lat,long,county,carries,yr_built,bridge_condition,avg_daily_traffic,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
39.11855698,-76.7720871,Anne Arundel County,CONNECTOR ROAD,1988,Fair,14000,60,7,15,NA,NA,14000 vehicles
39.17982864,-76.67055511,Anne Arundel County,UPPER LEVEL ROADWA,1977,Fair,11760,18163,6,16,Other State Agencies,Other State Agencies,11760 vehicles
39.18123245,-76.6713028,Anne Arundel County,FOURTH LEVEL ENTRA,1991,Good,1104,NA,6,16,Other State Agencies,Other State Agencies,1104 vehicles
39.18209839,-76.670784,Anne Arundel County,EMPLOYEE PARKING L,1991,Fair,221,NA,6,16,Other State Agencies,Other State Agencies,221 vehicles
39.1817627,-76.66998291,Anne Arundel County,FIFTH LEVEL EXIT R,1996,Good,1105,1100,6,16,Other State Agencies,Other State Agencies,1105 vehicles
39.18143845,-76.67111969,Anne Arundel County,THIRD LEVEL ENTRAN,1995,Good,1105,NA,6,16,Other State Agencies,Other State Agencies,1105 vehicles
39.18429565,-76.67171478,Anne Arundel County,UPPER LEVEL ROADWA,1995,Fair,14700,NA,6,16,Other State Agencies,Other State Agencies,14700 vehicles
39.18457031,-76.6740799,Anne Arundel County,AIRPORT EXIT ROAD,1992,Good,20000,NA,6,16,Other State Agencies,Other State Agencies,20000 vehicles
39.18093491,-76.66819,Anne Arundel County,UPPER LEVEL ROADWA,1996,Good,23198,5280,6,16,Other State Agencies,Other State Agencies,23198 vehicles
39.18172836,-76.67253113,Anne Arundel County,UPPER LEVEL ROADWA,2002,Fair,22093,19,6,16,Other State Agencies,Other State Agencies,22093 vehicles
39.18645096,-76.67932892,Anne Arundel County,I - 195 WB,2002,Good,20000,NA,6,16,Other State Agencies,Other State Agencies,20000 vehicles
39.18778229,-76.67493439,Anne Arundel County,TERMINAL ROAD,2002,Fair,10000,NA,6,16,Other State Agencies,Other State Agencies,10000 vehicles
39.18799973,-76.67749786,Anne Arundel County,ENTRANCE/EXIT PLAZ,2003,Fair,5000,NA,6,16,Other State Agencies,Other State Agencies,5000 vehicles
39.17461777,-76.7039032,Anne Arundel County,SECOND LEVEL ENTRA,2003,Fair,100,NA,6,16,Other State Agencies,Other State Agencies,100 vehicles
39.17841721,-76.7009964,Anne Arundel County,SECOND LEVEL ENTRA,2003,Good,100,NA,6,16,Other State Agencies,Other State Agencies,100 vehicles
39.17952728,-76.67017365,Anne Arundel County,UPPER LEVEL ROADWA,2006,Fair,13255,3,6,16,Other State Agencies,Other State Agencies,13255 vehicles
39.17950058,-76.66866302,Anne Arundel County,LOWER LEVEL ROADWA,1976,Good,22093,NA,6,16,Other State Agencies,Other State Agencies,22093 vehicles
39.20666504,-76.625,Anne Arundel County,I-895 A NB RAMP,1957,Fair,10660,910,2,16,State Toll Authority,State Toll Authority,10660 vehicles
39.21333313,-76.625,Anne Arundel County,HAMMONDS LANE,1957,Fair,7742,NA,2,16,State Toll Authority,State Toll Authority,7742 vehicles
39.22499847,-76.625,Anne Arundel County,I-895 B NB,1957,Fair,27980,NA,10,15,State Toll Authority,State Toll Authority,27980 vehicles
39.22499847,-76.625,Anne Arundel County,I-895 B SB,1957,Fair,15100,NA,10,15,State Toll Authority,State Toll Authority,15100 vehicles
39.229425,-76.624336,Anne Arundel County,I-895 B,1957,Fair,15100,NA,10,15,State Toll Authority,State Toll Authority,15100 vehicles
39.20666504,-76.59999847,Anne Arundel County,I-695 IL,1972,Fair,22175,NA,12,15,State Toll Authority,State Toll Authority,22175 vehicles
39.20629883,-76.59774017,Anne Arundel County,I-695 OL,1981,Good,22475,NA,12,15,State Toll Authority,State Toll Authority,22475 vehicles
39.20666504,-76.59999847,Anne Arundel County,MD 695IL & OFF RMP,1972,Fair,16000,NA,11,15,State Toll Authority,State Toll Authority,16000 vehicles
39.20666504,-76.59999847,Anne Arundel County,I-695 OL,1981,Fair,14200,NA,11,15,State Toll Authority,State Toll Authority,14200 vehicles
38.98453522,-76.66011047,Anne Arundel County,US RTE 50 WB,1973,Fair,34350,22,5,15,State Toll Authority,State Toll Authority,34350 vehicles
39.07066727,-76.83019257,Anne Arundel County,BW PARKWAY,1953,Fair,40000,218,2,16,National Park Service,National Park Service,40000 vehicles
39.10758209,-76.78666687,Anne Arundel County,BW PARKWAY (NBL),1953,Fair,40000,105,2,16,National Park Service,National Park Service,40000 vehicles
39.10719299,-76.78752899,Anne Arundel County,BW PARKWAY (SBL),1953,Fair,40000,173,2,16,National Park Service,National Park Service,40000 vehicles
39.09644318,-76.80108643,Anne Arundel County,MD ROUTE 198 (EBL),1991,Fair,39154,0,2,16,National Park Service,National Park Service,39154 vehicles
39.09663773,-76.80233002,Anne Arundel County,MD ROUTE 198 (EBL),1991,Fair,39150,53,2,16,National Park Service,National Park Service,39150 vehicles
39.09661102,-76.80122375,Anne Arundel County,MD ROUTE 198 (WBL),1991,Fair,44000,90,2,16,National Park Service,National Park Service,44000 vehicles
39.09680557,-76.80210876,Anne Arundel County,MD ROUTE 198 (WBL),1991,Good,44000,0,2,16,National Park Service,National Park Service,44000 vehicles
39.10169601,-76.74652863,Anne Arundel County,MAPES RD,1984,Good,1000,2,7,15,Army,Army,1000 vehicles
39.0968895,-76.74402618,Anne Arundel County,SIMONDS STREET,1984,Fair,150,2,7,15,Army,Army,150 vehicles
39.0945015,-76.74333191,Anne Arundel County,BROADFOOT RD,1940,Fair,120,2,7,15,Army,Army,120 vehicles
39.09341812,-76.7388916,Anne Arundel County,REDWOOD ROAD,1944,Fair,120,2,7,15,Army,Army,120 vehicles
39.09168625,-76.73954773,Anne Arundel County,LEONARD WOOD AVE,1946,Fair,200,2,7,15,Army,Army,200 vehicles
39.09044266,-76.73919678,Anne Arundel County,ROCK AVE,1984,Poor,800,2,7,15,Army,Army,800 vehicles
39.30752945,-76.61681366,Baltimore City,CHARLES STREET ON-,2003,Good,10236,1,11,16,City or Municipal Highway Agency,City or Municipal Highway Agency,10236 vehicles
39.31135178,-76.62423706,Baltimore City,I-83,1959,Fair,127291,299,8,16,City or Municipal Highway Agency,City or Municipal Highway Agency,127291 vehicles
39.31083298,-76.6233902,Baltimore City,NORTH AVE. ON-RAMP,1959,Fair,5581,18,8,16,City or Municipal Highway Agency,City or Municipal Highway Agency,5581 vehicles
39.3116684,-76.625,Baltimore City,I-83,1959,Fair,4726,57,8,16,City or Municipal Highway Agency,City or Municipal Highway Agency,4726 vehicles
